Time,Temp,Pressure,Height (ft),Euler X,Euler Y,Euler Z,Ang  x,Ang  y,Ang z,Linear accel x,Linear accel y,Linear accel z
709666,35.89,846.77,4105.32,103.38,18.56,-33.56,2.38,2.49,0.41,0,-1.01,-2.32
709688,35.89,846.77,4105.32,101.69,16.56,-35.69,2.48,2.42,0.39,-0.23,-1.01,-2.82
709747,35.89,846.77,4105.32,96.81,11.44,-42.88,2.64,2.1,0.27,-0.82,-0.9,-3.63
709769,35.89,846.77,4105.32,95.38,10.06,-45.5,2.62,1.95,0.31,-0.36,-0.3,-2.93
709791,35.89,846.77,4105.32,93.81,9,-48.06,2.59,1.78,0.42,-0.71,0.65,-2.64
709813,35.89,846.77,4105.32,92.38,8.25,-50.62,2.52,1.6,0.56,-0.73,0.91,-2.61
709835,35.89,846.77,4105.32,90.69,7.88,-53.06,2.36,1.33,0.74,-0.37,0.73,-2.14
709857,35.89,846.77,4105.32,88.44,7.75,-56.56,2.25,1.17,0.84,-0.64,2.33,-1
709879,35.89,846.77,4105.32,86.56,7.94,-58.75,2.1,1.03,0.9,0,1.76,-1.29
709901,35.89,846.77,4105.32,84.75,8.31,-60.75,1.97,0.91,0.96,-0.05,2.97,-0.18
709923,35.89,846.77,4105.32,83.38,8.81,-62.62,1.79,0.79,0.98,0.03,3.6,0.21
709945,35.89,846.77,4105.32,81.62,9.44,-64.25,1.47,0.63,0.87,-0.46,3.65,0.29
709967,35.89,846.77,4105.32,80.06,10.19,-66.19,1.21,0.53,0.69,0.13,5.06,0.98
710024,35.89,846.77,4105.32,78.31,10.81,-67.88,0.35,0.36,0.22,0.31,6.06,1.69
710046,35.89,846.77,4105.32,78,10.69,-67.88,-0.2,0.32,-0.15,0.78,5.28,1.49
710068,35.89,846.77,4105.32,78.62,10,-67.25,-0.54,0.32,-0.46,1.39,6.42,2.02
710090,35.89,846.77,4105.32,79.19,9.19,-66.31,-0.92,0.34,-0.72,1.2,5.27,1.81
710112,35.89,846.77,4105.32,80.31,8.06,-65,-1.27,0.37,-1.04,1.26,5.44,1.98
710134,35.89,846.77,4105.32,81.56,6.62,-63.31,-1.62,0.38,-1.29,0.46,4.9,2.13
710156,35.89,846.77,4105.32,83.06,5.06,-61.31,-1.97,0.36,-1.48,0.03,3.85,2.01
710178,35.89,846.77,4105.32,84.81,3.31,-58.88,-2.41,0.29,-1.66,-0.19,2.74,1.34
710200,35.89,846.77,4105.32,87.5,0.75,-54.75,-2.64,0.21,-1.73,-1.1,1.22,0.9
710222,35.89,846.77,4105.32,89.38,-0.81,-51.62,-2.8,0.1,-1.76,-1.1,-0.22,0.72
710244,35.89,846.77,4105.32,91.25,-2.38,-48.44,-2.9,-0.01,-1.76,-1.05,-1.34,0.14
710266,35.89,846.77,4105.32,93.19,-3.69,-45.12,-2.93,-0.12,-1.76,-1.54,-1.99,0.77
710288,35.89,846.77,4105.32,95.06,-4.88,-41.75,-2.89,-0.29,-1.75,-0.87,-3.87,0.26
710310,35.89,846.77,4105.32,97.94,-6.25,-36.75,-2.78,-0.39,-1.76,-0.82,-4.6,0.39
710332,35.89,846.77,4105.32,99.88,-7,-33.56,-2.62,-0.47,-1.81,-0.1,-5.42,-0.49
710354,35.89,846.77,4105.32,101.94,-7.62,-30.62,-2.31,-0.56,-1.89,0.03,-5.67,-0.13
710376,35.89,846.77,4105.32,104.06,-8.06,-27.94,-2.08,-0.61,-1.92,0.07,-6.02,-0.77
710398,35.89,846.77,4105.32,106.19,-8.44,-25.5,-1.82,-0.64,-1.94,0.6,-6.01,-1.21
710420,35.89,846.77,4105.32,108.38,-8.62,-23.38,-1.41,-0.66,-1.97,1.04,-6.39,-0.89
710442,35.89,846.77,4105.32,111.75,-8.88,-20.75,-1.12,-0.64,-1.98,1.42,-6.14,-1.61
